PhraseId	SentenceId	Phrase	Sentiment
21196	949	amused and entertained by the unfolding of Bielinsky 's cleverly constructed scenario , and greatly impressed by the skill of the actors involved in the enterprise	4
21197	949	amused and entertained by the unfolding of Bielinsky 's cleverly constructed scenario , and	3
21198	949	amused and entertained by the unfolding of Bielinsky 's cleverly constructed scenario ,	4
21199	949	amused and entertained by the unfolding of Bielinsky 's cleverly constructed scenario	4
21200	949	amused and entertained by the unfolding of Bielinsky 's	3
21201	949	amused and	2
21202	949	amused	3
21203	949	entertained by the unfolding of Bielinsky 's	3
21204	949	by the unfolding of Bielinsky 's	2
21205	949	the unfolding of Bielinsky 's	2
21206	949	the unfolding	2
21207	949	of Bielinsky 's	2
21208	949	cleverly constructed scenario	3
21209	949	cleverly constructed	3
21210	949	constructed	2
21211	949	scenario	2
21212	949	greatly impressed by the skill of the actors involved in the enterprise	4
21213	949	greatly	3
21214	949	impressed by the skill of the actors involved in the enterprise	4
21215	949	by the skill of the actors involved in the enterprise	2
21216	949	the skill of the actors involved in the enterprise	2
21217	949	the skill	2
21218	949	skill	2
21219	949	of the actors involved in the enterprise	2
21220	949	the actors involved in the enterprise	3
21221	949	involved in the enterprise	2
21222	949	in the enterprise	2
21223	949	the enterprise	3
21224	949	enterprise	2
21225	950	For most of the distance the picture provides a satisfyingly unsettling ride into the dark places of our national psyche .	3
21226	950	For most of the distance	2
21227	950	most of the distance	1
21228	950	of the distance	2
21229	950	the distance	3
21230	950	the picture provides a satisfyingly unsettling ride into the dark places of our national psyche .	3
21231	950	the picture	2
21232	950	provides a satisfyingly unsettling ride into the dark places of our national psyche .	4
21233	950	provides a satisfyingly unsettling ride into the dark places of our national psyche	3
21234	950	provides a satisfyingly unsettling ride	3
21235	950	a satisfyingly unsettling ride	3
21236	950	satisfyingly unsettling ride	3
21237	950	satisfyingly unsettling	3
21238	950	satisfyingly	3
21239	950	into the dark places of our national psyche	2
21240	950	the dark places of our national psyche	1
21241	950	the dark places	2
21242	950	dark places	1
21243	950	of our national psyche	2
21244	950	our national psyche	2
21245	950	national psyche	2
21246	950	psyche	2
21247	951	With very little to add beyond the dark visions already relayed by superb recent predecessors like Swimming With Sharks and The Player , this latest skewering ... may put off insiders and outsiders alike .	1
21248	951	With very little to add beyond the dark visions already relayed by superb recent predecessors like Swimming With Sharks and The Player , this latest skewering	1
21249	951	very little to add beyond the dark visions already relayed by superb recent predecessors like Swimming With Sharks and The Player , this latest skewering	2
21250	951	very little to add beyond the dark visions already relayed by superb recent predecessors	1
21251	951	very little to add beyond the dark visions already relayed by superb	1
21252	951	little to add beyond the dark visions already relayed by superb	2
21253	951	to add beyond the dark visions already relayed by superb	3
21254	951	add beyond the dark visions already relayed by superb	3
21255	951	beyond the dark visions already relayed by superb	2
21256	951	the dark visions already relayed by superb	3
21257	951	the dark visions	2
21258	951	dark visions	2
21259	951	visions	2
21260	951	already relayed by superb	3
21261	951	relayed by superb	3
21262	951	relayed	2
21263	951	by superb	3
21264	951	recent predecessors	2
21265	951	like Swimming With Sharks and The Player , this latest skewering	2
21266	951	Swimming With Sharks and The Player , this latest skewering	2
21267	951	Swimming With Sharks and	2
21268	951	Swimming With Sharks	2
21269	951	With Sharks	2
21270	951	Sharks	2
21271	951	The Player , this latest skewering	2
21272	951	The Player ,	2
21273	951	The Player	2
21274	951	Player	2
21275	951	this latest skewering	2
21276	951	latest skewering	2
21277	951	skewering	2
21278	951	... may put off insiders and outsiders alike .	1
21279	951	may put off insiders and outsiders alike .	1
21280	951	may put off insiders and outsiders alike	2
21281	951	put off insiders and outsiders alike	2
21282	951	put off insiders and outsiders	2
21283	951	put off	2
21284	951	insiders and outsiders	2
21285	951	insiders and	2
21286	951	insiders	2
21287	951	outsiders	2
21288	951	alike	2
21289	952	Being unique does n't necessarily equate to being good , no matter how admirably the filmmakers have gone for broke .	1
21290	952	Being unique	3
21291	952	does n't necessarily equate to being good , no matter how admirably the filmmakers have gone for broke .	2
21292	952	does n't necessarily equate to being good , no matter how admirably the filmmakers have gone for broke	1
21293	952	does n't necessarily	1
21294	952	equate to being good , no matter how admirably the filmmakers have gone for broke	2
21295	952	equate to being good ,	3
21296	952	equate to being good	2
21297	952	equate	2
21298	952	to being good	2
21299	952	being good	3
21300	952	no matter how admirably the filmmakers have gone for broke	2
21301	952	no matter	2
21302	952	how admirably the filmmakers have gone for broke	2
21303	952	how admirably	3
21304	952	admirably	3
21305	952	the filmmakers have gone for broke	2
21306	952	have gone for broke	2
21307	952	gone for broke	2
21308	952	for broke	2
21309	952	broke	2
21310	953	The respective charms of Sandra Bullock and Hugh Grant have worn threadbare .	2
21311	953	The respective charms of Sandra Bullock and Hugh Grant	3
21312	953	The respective charms	2
21313	953	respective charms	3
21314	953	respective	2
21315	953	of Sandra Bullock and Hugh Grant	2
21316	953	Sandra Bullock and Hugh Grant	2
21317	953	Sandra Bullock and	1
21318	953	Sandra Bullock	2
21319	953	Sandra	2
21320	953	Bullock	2
21321	953	Hugh Grant	2
21322	953	Hugh	2
21323	953	Grant	2
21324	953	have worn threadbare .	0
21325	953	have worn threadbare	2
21326	953	worn threadbare	1
21327	953	worn	1
21328	953	threadbare	2
21329	954	Like the Hanks character , he 's a slow study : The action is stilted and the tabloid energy embalmed .	1
21330	954	Like the Hanks character	2
21331	954	the Hanks character	2
21332	954	Hanks character	2
21333	954	, he 's a slow study : The action is stilted and the tabloid energy embalmed .	2
21334	954	he 's a slow study : The action is stilted and the tabloid energy embalmed .	1
21335	954	's a slow study : The action is stilted and the tabloid energy embalmed .	1
21336	954	's a slow study : The action is stilted and the tabloid energy embalmed	2
21337	954	a slow study : The action is stilted and the tabloid energy embalmed	1
21338	954	a slow study :	2
21339	954	a slow study	2
21340	954	slow study	2
21341	954	slow	1
21342	954	The action is stilted and the tabloid energy embalmed	1
21343	954	The action is stilted and	1
21344	954	The action is stilted	1
21345	954	is stilted	2
21346	954	stilted	1
21347	954	the tabloid energy embalmed	2
21348	954	the tabloid energy	2
21349	954	tabloid energy	2
21350	954	tabloid	1
21351	954	embalmed	2
21352	955	... enthusiastically invokes the percussion rhythm , the brass soul and the sense of fierce competition that helps make great marching bands half the fun of college football games .	3
21353	955	enthusiastically invokes the percussion rhythm , the brass soul and the sense of fierce competition that helps make great marching bands half the fun of college football games .	3
21354	955	enthusiastically invokes the percussion rhythm , the brass soul and the sense of fierce competition that helps make great marching bands half the fun of college football games	4
21355	955	enthusiastically	3
21356	955	invokes the percussion rhythm , the brass soul and the sense of fierce competition that helps make great marching bands half the fun of college football games	4
21357	955	invokes	2
21358	955	the percussion rhythm , the brass soul and the sense of fierce competition that helps make great marching bands half the fun of college football games	3
21359	955	the percussion rhythm , the brass soul and	3
21360	955	the percussion rhythm , the brass soul	2
21361	955	the percussion rhythm ,	2
21362	955	the percussion rhythm	2
21363	955	percussion rhythm	2
21364	955	percussion	2
21365	955	rhythm	2
21366	955	the brass soul	2
21367	955	brass soul	2
21368	955	brass	2
21369	955	the sense of fierce competition that helps make great marching bands half the fun of college football games	3
21370	955	the sense of fierce competition	3
21371	955	of fierce competition	2
21372	955	fierce competition	3
21373	955	fierce	3
21374	955	competition	2
21375	955	that helps make great marching bands half the fun of college football games	3
21376	955	helps make great marching bands half the fun of college football games	3
21377	955	helps	2
21378	955	make great marching bands half the fun of college football games	2
21379	955	make great marching bands	3
21380	955	great marching bands	3
21381	955	marching bands	2
21382	955	marching	2
21383	955	bands	2
21384	955	half the fun of college football games	3
21385	955	half the fun	2
21386	955	the fun	3
21387	955	of college football games	2
21388	955	college football games	2
21389	955	football games	2
21390	955	football	2
21391	956	What 's invigorating about it is that it does n't give a damn .	3
21392	956	What 's invigorating about	3
21393	956	's invigorating about	3
21394	956	invigorating about	3
21395	956	it is that it does n't give a damn .	1
21396	956	is that it does n't give a damn .	2
21397	956	is that it does n't give a damn	1
21398	956	that it does n't give a damn	1
21399	956	it does n't give a damn	1
21400	956	does n't give a damn	2
21401	956	give a damn	2
21402	956	a damn	2
21403	956	damn	1
21404	957	Cacoyannis is perhaps too effective in creating an atmosphere of dust-caked stagnation and labored gentility .	2
21405	957	is perhaps too effective in creating an atmosphere of dust-caked stagnation and labored gentility .	1
21406	957	is perhaps too effective in creating an atmosphere of dust-caked stagnation and labored gentility	0
21407	957	is perhaps too effective in creating an atmosphere of dust-caked stagnation and	1
21408	957	is perhaps too effective in creating an atmosphere of dust-caked stagnation	1
21409	957	is perhaps	2
21410	957	too effective in creating an atmosphere of dust-caked stagnation	1
21411	957	effective in creating an atmosphere of dust-caked stagnation	1
21412	957	in creating an atmosphere of dust-caked stagnation	2
21413	957	creating an atmosphere of dust-caked stagnation	1
21414	957	an atmosphere of dust-caked stagnation	1
21415	957	an atmosphere	2
21416	957	of dust-caked stagnation	2
21417	957	dust-caked stagnation	1
21418	957	dust-caked	1
21419	957	stagnation	1
21420	957	labored gentility	1
21421	957	labored	1
21422	957	gentility	2
21423	958	An entertaining , if ultimately minor , thriller .	3
21424	958	An entertaining , if ultimately minor , thriller	2
21425	958	entertaining , if ultimately minor , thriller	3
21426	958	entertaining , if ultimately minor ,	3
21427	958	, if ultimately minor ,	2
21428	958	if ultimately minor ,	2
21429	958	ultimately minor ,	2
21430	958	minor ,	2
21431	959	The real star of this movie is the score , as in the songs translate well to film , and it 's really well directed .	3
21432	959	The real star of this movie is the score , as in the songs translate well to film , and it 's really well directed	3
