,phrase,sentence_id,length,word_list,word_counter,num_unique_words
1570,"The streets , shot by cinematographer Michael Ballhaus , may be as authentic as they are mean , but it is nearly impossible to care about what happens on them .",10116,160,"['the', 'streets', 'shot', 'cinematographer', 'michael', 'ballhaus', 'may', 'authentic', 'they', 'are', 'mean', 'but', 'nearly', 'impossible', 'care', 'about', 'what', 'happens', 'them']","Counter({'happens': 1, 'about': 1, 'shot': 1, 'may': 1, 'nearly': 1, 'streets': 1, 'michael': 1, 'what': 1, 'but': 1, 'them': 1, 'cinematographer': 1, 'are': 1, 'they': 1, 'impossible': 1, 'the': 1, 'care': 1, 'authentic': 1, 'ballhaus': 1, 'mean': 1})",19
1571,"Dialogue-heavy and too cerebral for its own good -- or , at any rate , too cerebral for its racy subject matter .",10117,113,"['dialogueheavy', 'and', 'too', 'cerebral', 'for', 'its', 'own', 'good', 'any', 'rate', 'too', 'cerebral', 'for', 'its', 'racy', 'subject', 'matter']","Counter({'for': 2, 'cerebral': 2, 'too': 2, 'its': 2, 'and': 1, 'own': 1, 'dialogueheavy': 1, 'any': 1, 'matter': 1, 'rate': 1, 'good': 1, 'racy': 1, 'subject': 1})",13
1572,It 's one heck of a character study -- not of Hearst or Davies but of the unique relationship between them .,10118,108,"['one', 'heck', 'character', 'study', 'not', 'hearst', 'davies', 'but', 'the', 'unique', 'relationship', 'between', 'them']","Counter({'them': 1, 'unique': 1, 'relationship': 1, 'study': 1, 'character': 1, 'but': 1, 'one': 1, 'heck': 1, 'davies': 1, 'between': 1, 'not': 1, 'the': 1, 'hearst': 1})",13
1573,The Sum of All Fears is almost impossible to follow -- and there 's something cringe-inducing about seeing an American football stadium nuked as pop entertainment .,10119,164,"['the', 'sum', 'all', 'fears', 'almost', 'impossible', 'follow', 'and', 'there', 'something', 'cringeinducing', 'about', 'seeing', 'american', 'football', 'stadium', 'nuked', 'pop', 'entertainment']","Counter({'and': 1, 'seeing': 1, 'all': 1, 'football': 1, 'entertainment': 1, 'almost': 1, 'sum': 1, 'there': 1, 'fears': 1, 'about': 1, 'pop': 1, 'american': 1, 'nuked': 1, 'something': 1, 'stadium': 1, 'follow': 1, 'impossible': 1, 'the': 1, 'cringeinducing': 1})",19
1574,-LRB- D -RRB- oes n't bother being as cloying or preachy as equivalent evangelical Christian movies -- maybe the filmmakers know that the likely audience will already be among the faithful .,10120,190,"['lrb', 'rrb', 'oes', 'bother', 'being', 'cloying', 'preachy', 'equivalent', 'evangelical', 'christian', 'movies', 'maybe', 'the', 'filmmakers', 'know', 'that', 'the', 'likely', 'audience', 'will', 'already', 'among', 'the', 'faithful']","Counter({'the': 3, 'among': 1, 'already': 1, 'being': 1, 'rrb': 1, 'likely': 1, 'faithful': 1, 'filmmakers': 1, 'cloying': 1, 'lrb': 1, 'christian': 1, 'that': 1, 'oes': 1, 'equivalent': 1, 'preachy': 1, 'evangelical': 1, 'maybe': 1, 'bother': 1, 'will': 1, 'movies': 1, 'audience': 1, 'know': 1})",22
1575,Chokes on its own depiction of upper-crust decorum .,10121,52,"['chokes', 'its', 'own', 'depiction', 'uppercrust', 'decorum']","Counter({'own': 1, 'decorum': 1, 'chokes': 1, 'depiction': 1, 'its': 1, 'uppercrust': 1})",6
1576,"How on earth , or anywhere else , did director Ron Underwood manage to blow $ 100 million on this ?",10122,99,"['how', 'earth', 'anywhere', 'else', 'did', 'director', 'ron', 'underwood', 'manage', 'blow', '100', 'million', 'this', '?']","Counter({'blow': 1, 'this': 1, 'million': 1, 'ron': 1, 'did': 1, 'manage': 1, 'underwood': 1, 'else': 1, 'director': 1, 'how': 1, 'anywhere': 1, 'earth': 1, '100': 1, '?': 1})",14
1577,The heavy-handed film is almost laughable as a consequence .,10123,60,"['the', 'heavyhanded', 'film', 'almost', 'laughable', 'consequence']","Counter({'almost': 1, 'heavyhanded': 1, 'consequence': 1, 'the': 1, 'laughable': 1, 'film': 1})",6
1578,"Half Submarine flick , Half Ghost Story , All in one criminally neglected film",10124,78,"['half', 'submarine', 'flick', 'half', 'ghost', 'story', 'all', 'one', 'criminally', 'neglected', 'film']","Counter({'half': 2, 'flick': 1, 'ghost': 1, 'story': 1, 'neglected': 1, 'criminally': 1, 'all': 1, 'one': 1, 'submarine': 1, 'film': 1})",10
1579,"Entertains by providing good , lively company .",10125,47,"['entertains', 'providing', 'good', 'lively', 'company']","Counter({'good': 1, 'providing': 1, 'company': 1, 'lively': 1, 'entertains': 1})",5
1580,"A cartoon that 's truly cinematic in scope , and a story that 's compelling and heartfelt -- even if the heart belongs to a big , four-legged herbivore .",10126,153,"['cartoon', 'that', 'truly', 'cinematic', 'scope', 'and', 'story', 'that', 'compelling', 'and', 'heartfelt', 'even', 'the', 'heart', 'belongs', 'big', 'fourlegged', 'herbivore']","Counter({'and': 2, 'that': 2, 'even': 1, 'story': 1, 'herbivore': 1, 'big': 1, 'heartfelt': 1, 'cinematic': 1, 'truly': 1, 'heart': 1, 'belongs': 1, 'compelling': 1, 'fourlegged': 1, 'scope': 1, 'the': 1, 'cartoon': 1})",16
1581,"Day is not a great Bond movie , but it is a good Bond movie , which still makes it much better than your typical Bond knock-offs .",10127,130,"['day', 'not', 'great', 'bond', 'movie', 'but', 'good', 'bond', 'movie', 'which', 'still', 'makes', 'much', 'better', 'than', 'your', 'typical', 'bond', 'knockoffs']","Counter({'bond': 3, 'movie': 2, 'great': 1, 'good': 1, 'your': 1, 'knockoffs': 1, 'but': 1, 'than': 1, 'better': 1, 'much': 1, 'which': 1, 'typical': 1, 'not': 1, 'still': 1, 'makes': 1, 'day': 1})",16
1582,It 's just a silly black genre spoof .,10128,38,"['just', 'silly', 'black', 'genre', 'spoof']","Counter({'genre': 1, 'black': 1, 'spoof': 1, 'silly': 1, 'just': 1})",5
1583,A film that is a portrait of grace in an imperfect world .,10129,58,"['film', 'that', 'portrait', 'grace', 'imperfect', 'world']","Counter({'imperfect': 1, 'that': 1, 'world': 1, 'portrait': 1, 'grace': 1, 'film': 1})",6
1584,Watching it is rather like viewing a long soap opera in which only the first episode was any good .,10130,99,"['watching', 'rather', 'like', 'viewing', 'long', 'soap', 'opera', 'which', 'only', 'the', 'first', 'episode', 'was', 'any', 'good']","Counter({'good': 1, 'episode': 1, 'like': 1, 'watching': 1, 'rather': 1, 'only': 1, 'long': 1, 'any': 1, 'opera': 1, 'viewing': 1, 'which': 1, 'the': 1, 'was': 1, 'soap': 1, 'first': 1})",15
1585,... watching this film nearly provoked me to take my own life .,10131,63,"['watching', 'this', 'film', 'nearly', 'provoked', 'take', 'own', 'life']","Counter({'life': 1, 'own': 1, 'watching': 1, 'this': 1, 'take': 1, 'provoked': 1, 'film': 1, 'nearly': 1})",8
1586,This movie is a snow emergency .,10132,32,"['this', 'movie', 'snow', 'emergency']","Counter({'this': 1, 'movie': 1, 'snow': 1, 'emergency': 1})",4
1587,Sam Mendes has become valedictorian at the School for Soft Landings and Easy Ways Out .,10133,87,"['sam', 'mendes', 'has', 'become', 'valedictorian', 'the', 'school', 'for', 'soft', 'landings', 'and', 'easy', 'ways', 'out']","Counter({'landings': 1, 'and': 1, 'school': 1, 'sam': 1, 'mendes': 1, 'ways': 1, 'valedictorian': 1, 'for': 1, 'easy': 1, 'become': 1, 'the': 1, 'has': 1, 'soft': 1, 'out': 1})",14
1588,Despite its many infuriating flaws -- not the least of which is Amy 's self-absorbed personality -- Amy 's O 's honesty will win you over .,10134,139,"['despite', 'its', 'many', 'infuriating', 'flaws', 'not', 'the', 'least', 'which', 'amy', 'selfabsorbed', 'personality', 'amy', 'honesty', 'will', 'win', 'you', 'over']","Counter({'amy': 2, 'honesty': 1, 'will': 1, 'over': 1, 'flaws': 1, 'infuriating': 1, 'many': 1, 'selfabsorbed': 1, 'least': 1, 'you': 1, 'which': 1, 'despite': 1, 'not': 1, 'the': 1, 'win': 1, 'its': 1, 'personality': 1})",17
1589,New Best Friend 's Playboy-mansion presentation of college life is laugh-out-loud ludicrous .,10135,93,"['new', 'best', 'friend', 'playboymansion', 'presentation', 'college', 'life', 'laughoutloud', 'ludicrous']","Counter({'laughoutloud': 1, 'life': 1, 'playboymansion': 1, 'ludicrous': 1, 'college': 1, 'best': 1, 'new': 1, 'presentation': 1, 'friend': 1})",9
1590,Flaccid drama and exasperatingly slow journey .,10136,47,"['flaccid', 'drama', 'and', 'exasperatingly', 'slow', 'journey']","Counter({'and': 1, 'flaccid': 1, 'slow': 1, 'drama': 1, 'journey': 1, 'exasperatingly': 1})",6
1591,"A droll , well-acted , character-driven comedy with unexpected deposits of feeling .",10137,84,"['droll', 'wellacted', 'characterdriven', 'comedy', 'with', 'unexpected', 'deposits', 'feeling']","Counter({'unexpected': 1, 'characterdriven': 1, 'feeling': 1, 'deposits': 1, 'wellacted': 1, 'droll': 1, 'comedy': 1, 'with': 1})",8
1592,It 's absolutely spooky how Lillard channels the Shagster right down to the original Casey Kasem-furnished voice .,10138,114,"['absolutely', 'spooky', 'how', 'lillard', 'channels', 'the', 'shagster', 'right', 'down', 'the', 'original', 'casey', 'kasemfurnished', 'voice']","Counter({'the': 2, 'down': 1, 'lillard': 1, 'shagster': 1, 'absolutely': 1, 'spooky': 1, 'casey': 1, 'channels': 1, 'how': 1, 'right': 1, 'kasemfurnished': 1, 'voice': 1, 'original': 1})",13
1593,"There 's an audience for it , but it could have been funnier and more innocent .",10139,80,"['there', 'audience', 'for', 'but', 'could', 'have', 'been', 'funnier', 'and', 'more', 'innocent']","Counter({'and': 1, 'innocent': 1, 'for': 1, 'could': 1, 'there': 1, 'but': 1, 'audience': 1, 'been': 1, 'have': 1, 'funnier': 1, 'more': 1})",11
1594,Every nanosecond of the The New Guy reminds you that you could be doing something else far more pleasurable .,10140,109,"['every', 'nanosecond', 'the', 'the', 'new', 'guy', 'reminds', 'you', 'that', 'you', 'could', 'doing', 'something', 'else', 'far', 'more', 'pleasurable']","Counter({'you': 2, 'the': 2, 'that': 1, 'doing': 1, 'could': 1, 'nanosecond': 1, 'pleasurable': 1, 'reminds': 1, 'every': 1, 'something': 1, 'far': 1, 'new': 1, 'else': 1, 'guy': 1, 'more': 1})",15
1595,A dumb movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going .,10141,115,"['dumb', 'movie', 'with', 'dumb', 'characters', 'doing', 'dumb', 'things', 'and', 'you', 'have', 'really', 'dumb', 'not', 'see', 'where', 'this', 'going']","Counter({'dumb': 4, 'and': 1, 'this': 1, 'have': 1, 'doing': 1, 'movie': 1, 'where': 1, 'see': 1, 'going': 1, 'characters': 1, 'things': 1, 'not': 1, 'you': 1, 'with': 1, 'really': 1})",15
1596,"Expect to be reminded of other , better films , especially Seven , which director William Malone slavishly copies .",10142,115,"['expect', 'reminded', 'other', 'better', 'films', 'especially', 'seven', 'which', 'director', 'william', 'malone', 'slavishly', 'copies']","Counter({'slavishly': 1, 'director': 1, 'seven': 1, 'william': 1, 'especially': 1, 'reminded': 1, 'copies': 1, 'better': 1, 'other': 1, 'expect': 1, 'which': 1, 'films': 1, 'malone': 1})",13
1597,"The movie is as far as you can get from racy , to the point where it almost stops the blood flow to your brain ; it has a dull , costumey feel .",10143,144,"['the', 'movie', 'far', 'you', 'can', 'get', 'from', 'racy', 'the', 'point', 'where', 'almost', 'stops', 'the', 'blood', 'flow', 'your', 'brain', 'has', 'dull', 'costumey', 'feel']","Counter({'the': 3, 'your': 1, 'feel': 1, 'from': 1, 'dull': 1, 'get': 1, 'far': 1, 'movie': 1, 'point': 1, 'flow': 1, 'stops': 1, 'racy': 1, 'almost': 1, 'costumey': 1, 'brain': 1, 'can': 1, 'has': 1, 'where': 1, 'you': 1, 'blood': 1})",20
1598,"The movie takes itself too seriously and , as a result , it makes for only intermittent fun .",10144,93,"['the', 'movie', 'takes', 'itself', 'too', 'seriously', 'and', 'result', 'makes', 'for', 'only', 'intermittent', 'fun']","Counter({'and': 1, 'takes': 1, 'for': 1, 'intermittent': 1, 'movie': 1, 'only': 1, 'seriously': 1, 'itself': 1, 'too': 1, 'fun': 1, 'the': 1, 'makes': 1, 'result': 1})",13
1599,"No one goes unindicted here , which is probably for the best .",10145,62,"['one', 'goes', 'unindicted', 'here', 'which', 'probably', 'for', 'the', 'best']","Counter({'goes': 1, 'for': 1, 'here': 1, 'one': 1, 'unindicted': 1, 'which': 1, 'probably': 1, 'the': 1, 'best': 1})",9
1600,"Here , Adrian Lyne comes as close to profundity as he is likely to get .",10146,72,"['here', 'adrian', 'lyne', 'comes', 'close', 'profundity', 'likely', 'get']","Counter({'get': 1, 'lyne': 1, 'here': 1, 'likely': 1, 'adrian': 1, 'close': 1, 'profundity': 1, 'comes': 1})",8
1601,"The last 20 minutes are somewhat redeeming , but most of the movie is the same teenage American road-trip drek we 've seen before - only this time you have to read the fart jokes",10147,178,"['the', 'last', 'minutes', 'are', 'somewhat', 'redeeming', 'but', 'most', 'the', 'movie', 'the', 'same', 'teenage', 'american', 'roadtrip', 'drek', 'seen', 'before', 'only', 'this', 'time', 'you', 'have', 'read', 'the', 'fart', 'jokes']","Counter({'the': 4, 'teenage': 1, 'are': 1, 'have': 1, 'seen': 1, 'redeeming': 1, 'before': 1, 'movie': 1, 'same': 1, 'roadtrip': 1, 'only': 1, 'you': 1, 'read': 1, 'but': 1, 'most': 1, 'drek': 1, 'somewhat': 1, 'last': 1, 'fart': 1, 'this': 1, 'jokes': 1, 'american': 1, 'time': 1, 'minutes': 1})",24
1602,"It has its moments of swaggering camaraderie , but more often just feels generic , derivative and done to death .",10148,113,"['has', 'its', 'moments', 'swaggering', 'camaraderie', 'but', 'more', 'often', 'just', 'feels', 'generic', 'derivative', 'and', 'done', 'death']","Counter({'and': 1, 'death': 1, 'often': 1, 'swaggering': 1, 'moments': 1, 'just': 1, 'camaraderie': 1, 'but': 1, 'generic': 1, 'feels': 1, 'done': 1, 'derivative': 1, 'has': 1, 'its': 1, 'more': 1})",15
1603,"The actors do n't inhabit their roles -- they 're trapped by them , forced to change behavior in bizarre unjustified fashion and spout dialog that consists mostly of platitudes .",10149,178,"['the', 'actors', 'inhabit', 'their', 'roles', 'they', 'trapped', 'them', 'forced', 'change', 'behavior', 'bizarre', 'unjustified', 'fashion', 'and', 'spout', 'dialog', 'that', 'consists', 'mostly', 'platitudes']","Counter({'and': 1, 'forced': 1, 'them': 1, 'fashion': 1, 'behavior': 1, 'roles': 1, 'trapped': 1, 'mostly': 1, 'spout': 1, 'that': 1, 'bizarre': 1, 'unjustified': 1, 'their': 1, 'dialog': 1, 'actors': 1, 'they': 1, 'consists': 1, 'platitudes': 1, 'the': 1, 'inhabit': 1, 'change': 1})",21
1604,"As A Rumor of Angels reveals itself to be a sudsy tub of supernatural hokum , not even Ms. Redgrave 's noblest efforts can redeem it from hopeless sentimentality .",10150,163,"['rumor', 'angels', 'reveals', 'itself', 'sudsy', 'tub', 'supernatural', 'hokum', 'not', 'even', 'redgrave', 'noblest', 'efforts', 'can', 'redeem', 'from', 'hopeless', 'sentimentality']","Counter({'even': 1, 'reveals': 1, 'sentimentality': 1, 'redgrave': 1, 'sudsy': 1, 'noblest': 1, 'redeem': 1, 'itself': 1, 'supernatural': 1, 'hokum': 1, 'hopeless': 1, 'not': 1, 'from': 1, 'tub': 1, 'angels': 1, 'efforts': 1, 'rumor': 1, 'can': 1})",18
1605,"Without heavy-handedness , Dong provides perspective with his intelligent grasp of human foibles and contradictions .",10151,117,"['without', 'heavyhandedness', 'dong', 'provides', 'perspective', 'with', 'his', 'intelligent', 'grasp', 'human', 'foibles', 'and', 'contradictions']","Counter({'and': 1, 'his': 1, 'dong': 1, 'intelligent': 1, 'human': 1, 'foibles': 1, 'without': 1, 'contradictions': 1, 'perspective': 1, 'provides': 1, 'heavyhandedness': 1, 'grasp': 1, 'with': 1})",13
1606,Ranks among Willams ' best screen work .,10152,40,"['ranks', 'among', 'willams', 'best', 'screen', 'work']","Counter({'among': 1, 'ranks': 1, 'screen': 1, 'work': 1, 'willams': 1, 'best': 1})",6
1607,"Manages to be somewhat well-acted , not badly art-directed and utterly unengaging no matter how hard it tries to be thrilling , touching or , yikes , uproarious .",10153,162,"['manages', 'somewhat', 'wellacted', 'not', 'badly', 'artdirected', 'and', 'utterly', 'unengaging', 'matter', 'how', 'hard', 'tries', 'thrilling', 'touching', 'yikes', 'uproarious']","Counter({'and': 1, 'badly': 1, 'thrilling': 1, 'utterly': 1, 'how': 1, 'hard': 1, 'touching': 1, 'wellacted': 1, 'yikes': 1, 'matter': 1, 'tries': 1, 'manages': 1, 'artdirected': 1, 'somewhat': 1, 'not': 1, 'unengaging': 1, 'uproarious': 1})",17
1608,This is n't even Madonna 's Swept Away .,10154,40,"['this', 'even', 'madonna', 'swept', 'away']","Counter({'this': 1, 'even': 1, 'away': 1, 'swept': 1, 'madonna': 1})",5
1609,The film overcomes the regular minefield of coming-of-age cliches with potent doses of honesty and sensitivity .,10155,112,"['the', 'film', 'overcomes', 'the', 'regular', 'minefield', 'comingofage', 'cliches', 'with', 'potent', 'doses', 'honesty', 'and', 'sensitivity']","Counter({'the': 2, 'and': 1, 'honesty': 1, 'comingofage': 1, 'sensitivity': 1, 'potent': 1, 'cliches': 1, 'regular': 1, 'film': 1, 'doses': 1, 'overcomes': 1, 'with': 1, 'minefield': 1})",13
1610,"\/ But Daphne , you 're too Buff \/ Fred thinks he 's tough \/ And Velma - wow , you 've lost weight !",10156,102,"['but', 'daphne', 'you', 'too', 'buff', 'fred', 'thinks', 'tough', 'and', 'velma', 'wow', 'you', 'lost', 'weight', '!']","Counter({'you': 2, 'and': 1, '!': 1, 'tough': 1, 'weight': 1, 'lost': 1, 'wow': 1, 'but': 1, 'fred': 1, 'too': 1, 'velma': 1, 'daphne': 1, 'thinks': 1, 'buff': 1})",14
1611,God help the poor woman if Attal is this insecure in real life : his fictional Yvan 's neuroses are aggravating enough to exhaust the patience of even the most understanding spouse .,10157,182,"['god', 'help', 'the', 'poor', 'woman', 'attal', 'this', 'insecure', 'real', 'life', 'his', 'fictional', 'yvan', 'neuroses', 'are', 'aggravating', 'enough', 'exhaust', 'the', 'patience', 'even', 'the', 'most', 'understanding', 'spouse']","Counter({'the': 3, 'real': 1, 'help': 1, 'patience': 1, 'his': 1, 'are': 1, 'even': 1, 'god': 1, 'enough': 1, 'aggravating': 1, 'attal': 1, 'poor': 1, 'exhaust': 1, 'life': 1, 'woman': 1, 'neuroses': 1, 'yvan': 1, 'insecure': 1, 'understanding': 1, 'most': 1, 'spouse': 1, 'this': 1, 'fictional': 1})",23
1612,A woman 's pic directed with resonance by Ilya Chaiken .,10158,56,"['woman', 'pic', 'directed', 'with', 'resonance', 'ilya', 'chaiken']","Counter({'directed': 1, 'woman': 1, 'pic': 1, 'chaiken': 1, 'ilya': 1, 'resonance': 1, 'with': 1})",7
1613,Pray 's film works well and will appeal even to those who are n't too familiar with turntablism .,10159,97,"['pray', 'film', 'works', 'well', 'and', 'will', 'appeal', 'even', 'those', 'who', 'are', 'too', 'familiar', 'with', 'turntablism']","Counter({'and': 1, 'even': 1, 'too': 1, 'appeal': 1, 'turntablism': 1, 'pray': 1, 'familiar': 1, 'who': 1, 'well': 1, 'will': 1, 'those': 1, 'works': 1, 'with': 1, 'film': 1, 'are': 1})",15
